event_id,layer,x,y,z,t
412.0,2.0,-50.819,31.8967,-123.8404,3.9786
412.0,2.0,-55.90090000000001,35.08637,-123.8404,4.376460000000001
412.0,3.0,-56.0321,57.1249,-165.0965,4.5369
412.0,3.0,-61.635310000000004,62.83739,-165.0965,4.990590000000001
412.0,4.0,-51.4952,85.7176,-206.4014,5.1825
412.0,4.0,-56.64472,94.28936000000002,-206.4014,5.70075
413.0,0.0,0.4133,-19.9596,25.9141,4.6578
413.0,0.0,0.45463000000000003,-21.95556,25.9141,5.1235800000000005
413.0,1.0,-2.5758,-39.9281,51.8338,5.5603
413.0,1.0,-2.8333800000000005,-43.920910000000006,51.8338,6.1163300000000005
413.0,2.0,-9.0328,-59.3166,77.767,5.8984
413.0,2.0,-9.93608,-65.24826,77.767,6.48824
413.0,3.0,-18.7915,-77.7589,103.7017,6.6982
413.0,3.0,-20.670650000000002,-85.53479,103.7017,7.3680200000000005
413.0,4.0,-31.7662,-94.8281,129.6408,7.46
413.0,4.0,-34.942820000000005,-104.31091000000002,129.6408,8.206000000000001
414.0,0.0,9.481,17.5854,-34.9515,7.7999
414.0,0.0,10.4291,19.34394,-34.9515,8.57989
414.0,1.0,17.6214,35.9203,-69.9629,8.3224
414.0,1.0,19.383540000000004,39.51233,-69.9629,9.15464
414.0,2.0,24.3387,54.8407,-104.8945,9.0653
414.0,2.0,26.77257,60.32477,-104.8945,9.97183
414.0,3.0,29.6411,74.3152,-139.9328,9.6134
414.0,3.0,32.60521000000001,81.74672000000001,-139.9328,10.574740000000002
414.0,4.0,33.4528,94.206,-174.8812,10.3524
414.0,4.0,36.798080000000006,103.62660000000001,-174.8812,11.387640000000001
415.0,0.0,10.1667,-17.2493,0.5002,9.2615
415.0,0.0,11.183370000000002,-18.974230000000002,0.5002,10.187650000000001
415.0,1.0,22.4912,-33.0732,1.1192,9.9678
415.0,1.0,24.74032,-36.380520000000004,1.1192,10.964580000000002
415.0,2.0,37.0799,-47.1589,1.6699,10.679
415.0,2.0,40.787890000000004,-51.874790000000004,1.6699,11.746900000000002
415.0,3.0,53.6452,-59.346,2.2169,11.3309
415.0,3.0,59.00972000000001,-65.2806,2.2169,12.46399
415.0,4.0,71.9724,-69.4317,2.7812,12.0552
415.0,4.0,79.16964,-76.37487000000002,2.7812,13.260720000000001
416.0,0.0,-7.9399,18.3169,-0.1015,3.7013
416.0,0.0,-8.73389,20.148590000000002,-0.1015,4.07143
416.0,1.0,-16.9582,36.2262,-0.2477,4.5574
416.0,1.0,-18.654020000000003,39.84882,-0.2477,5.013140000000001
416.0,2.0,-26.9524,53.641,-0.3747,5.2139
416.0,2.0,-29.647640000000003,59.005100000000006,-0.3747,5.73529
416.0,3.0,-37.9269,70.4294,-0.512,5.6314
416.0,3.0,-41.719590000000004,77.47234,-0.512,6.194540000000001
416.0,4.0,-49.9103,86.693,-0.6433,6.5465
416.0,4.0,-54.90133,95.3623,-0.6433,7.20115
417.0,0.0,-5.9172,19.1421,2.0719,22.2139
417.0,0.0,-6.508920000000001,21.05631,2.0719,24.435290000000002
417.0,1.0,-12.9462,37.8107,4.1124,23.2082
417.0,1.0,-14.240820000000001,41.59177,4.1124,25.529020000000003
417.0,2.0,-21.1401,56.1389,6.183,23.6386
417.0,2.0,-23.25411,61.752790000000005,6.183,26.002460000000003
417.0,3.0,-30.5009,73.9662,8.2971,24.4794
417.0,3.0,-33.550990000000006,81.36282000000001,8.2971,26.92734
417.0,4.0,-41.0074,91.2123,10.3172,25.2103
417.0,4.0,-45.10814,100.33353000000001,10.3172,27.731330000000003
418.0,0.0,1.7191,19.9092,-27.5028,0.9928
418.0,0.0,1.8910100000000003,21.90012,-27.5028,1.0920800000000002
418.0,1.0,-13.3013,37.768,-55.0719,1.8621
418.0,1.0,-14.63143,41.5448,-55.0719,2.0483100000000003
418.0,2.0,-41.5785,43.2768,-82.6175,2.4451
418.0,2.0,-45.73635,47.60448,-82.6175,2.68961
418.0,3.0,-74.2847,29.6631,-110.1685,3.229
418.0,3.0,-81.71317,32.62941,-110.1685,3.5519000000000003
418.0,4.0,-99.8637,-4.5665,-137.6929,4.0447
418.0,4.0,-109.85007,-5.02315,-137.6929,4.4491700000000005
419.0,0.0,16.9829,-10.564,-92.3594,4.4116
419.0,0.0,18.68119,-11.620400000000002,-92.3594,4.85276
419.0,1.0,32.8716,-22.7642,-184.6915,5.0612
419.0,1.0,36.15876,-25.04062,-184.6915,5.5673200000000005
419.0,2.0,47.5421,-36.5786,-277.0794,5.8613
419.0,2.0,52.29631,-40.23646000000001,-277.0794,6.447430000000001
419.0,3.0,60.9128,-51.8129,-369.4213,6.5207
419.0,3.0,67.00408,-56.99419,-369.4213,7.17277
419.0,4.0,72.9136,-68.4429,-461.7839,7.0851
419.0,4.0,80.20496000000001,-75.28719,-461.7839,7.79361
420.0,0.0,-3.9262,-19.6124,118.715,1.0525
420.0,0.0,-4.3188200000000005,-21.57364,118.715,1.15775
420.0,1.0,-20.9564,-34.0696,237.4867,1.8344
420.0,1.0,-23.05204,-37.476560000000006,237.4867,2.01784
420.0,2.0,-47.212,-37.0293,356.2028,2.4681
420.0,2.0,-51.93320000000001,-40.73223,356.2028,2.7149100000000006
420.0,3.0,-76.1975,-24.4297,474.9492,3.0883
420.0,3.0,-83.81725000000002,-26.872670000000003,474.9492,3.39713
420.0,4.0,-99.9313,4.4301,593.6636,3.652
420.0,4.0,-109.92443,4.8731100000000005,593.6636,4.017200000000001
421.0,0.0,19.9675,1.6062,20.9648,13.5688
421.0,0.0,21.964250000000003,1.7668200000000003,20.9648,14.92568
421.0,1.0,39.962,1.4675,41.8869,14.4192
421.0,1.0,43.958200000000005,1.6142500000000002,41.8869,15.861120000000001
421.0,2.0,59.9404,-0.2716,62.8602,14.8824
421.0,2.0,65.93444,-0.29876,62.8602,16.37064
421.0,3.0,79.9038,-3.6587,83.7922,15.6884
421.0,3.0,87.89418,-4.024570000000001,83.7922,17.25724
421.0,4.0,99.6116,-8.7105,104.7482,16.3619
421.0,4.0,109.57276,-9.58155,104.7482,17.99809
422.0,0.0,-17.2584,10.0734,11.9582,19.6524
422.0,0.0,-18.984240000000003,11.08074,11.9582,21.61764
422.0,1.0,-33.9278,21.1058,23.8826,20.1897
422.0,1.0,-37.32058,23.21638,23.8826,22.20867
422.0,2.0,-50.049,33.117,35.8379,20.8795
422.0,2.0,-55.053900000000006,36.4287,35.8379,22.967450000000003
422.0,3.0,-65.5068,45.9591,47.7645,21.7103
422.0,3.0,-72.05748,50.55501,47.7645,23.881330000000002
422.0,4.0,-80.1716,59.7547,59.6916,22.2563
422.0,4.0,-88.18876,65.73017,59.6916,24.481930000000002
423.0,0.0,13.8933,-14.404,-53.1784,13.3234
423.0,0.0,15.282630000000001,-15.844400000000002,-53.1784,14.65574
423.0,1.0,22.65,-32.9487,-106.3941,14.1223
423.0,1.0,24.915,-36.243570000000005,-106.3941,15.53453
423.0,2.0,25.4429,-54.3172,-159.5779,14.7384
423.0,2.0,27.987190000000005,-59.748920000000005,-159.5779,16.21224
423.0,3.0,21.6315,-76.9894,-212.7544,15.3891
423.0,3.0,23.79465,-84.68834000000001,-212.7544,16.92801
423.0,4.0,10.9143,-99.3899,-265.9259,16.1444
423.0,4.0,12.005730000000002,-109.32889,-265.9259,17.758840000000003
424.0,0.0,-19.8312,-2.4903,36.06,8.7766
424.0,0.0,-21.814320000000002,-2.7393300000000003,36.06,9.65426
424.0,1.0,-39.9025,-2.6104,72.1176,9.5277
424.0,1.0,-43.89275000000001,-2.87144,72.1176,10.48047
424.0,2.0,-60.0089,-0.3297,108.1378,10.2529
424.0,2.0,-66.00979,-0.36267000000000005,108.1378,11.278190000000002
424.0,3.0,-79.8643,4.3707,144.2484,10.7422
424.0,3.0,-87.85073000000001,4.8077700000000005,144.2484,11.81642
424.0,4.0,-99.3449,11.3803,180.2603,11.7244
424.0,4.0,-109.27939,12.51833,180.2603,12.896840000000001
425.0,0.0,-13.5636,-14.679,3.5483,20.8894
425.0,0.0,-14.91996,-16.146900000000002,3.5483,22.97834
425.0,1.0,-27.9662,-28.5826,7.2132,21.6211
425.0,1.0,-30.76282,-31.44086,7.2132,23.78321
425.0,2.0,-43.2511,-41.6094,10.7869,22.4233
425.0,2.0,-47.57621,-45.770340000000004,10.7869,24.665630000000004
425.0,3.0,-59.3111,-53.6568,14.416,22.8943
425.0,3.0,-65.24221000000001,-59.02248,14.416,25.183730000000004
425.0,4.0,-76.1136,-64.841,17.9876,23.7252
425.0,4.0,-83.72496000000001,-71.3251,17.9876,26.097720000000002
426.0,0.0,14.05,-14.2344,9.0483,1.6451
426.0,0.0,15.455000000000002,-15.657840000000002,9.0483,1.8096100000000002
426.0,1.0,27.2941,-29.2519,18.0937,2.3508
426.0,1.0,30.02351,-32.17709,18.0937,2.5858800000000004
426.0,2.0,39.6154,-45.0929,27.1601,2.9941
426.0,2.0,43.57694000000001,-49.60219000000001,27.1601,3.2935100000000004
426.0,3.0,51.0642,-61.6574,36.2059,3.6594
426.0,3.0,56.17062000000001,-67.82314000000001,36.2059,4.025340000000001
426.0,4.0,61.4269,-78.8663,45.2706,4.2799
426.0,4.0,67.56959,-86.75293,45.2706,4.70789
427.0,0.0,2.0174,-19.8846,72.4835,16.1752
427.0,0.0,2.21914,-21.87306,72.4835,17.792720000000003
427.0,1.0,2.0325,-39.9713,145.0103,16.6303
427.0,1.0,2.2357500000000003,-43.968430000000005,145.0103,18.29333
427.0,2.0,-0.0511,-59.9884,217.485,17.2944
427.0,2.0,-0.05621,-65.98724,217.485,19.02384
427.0,3.0,-4.0609,-79.8757,289.9862,18.0666
427.0,3.0,-4.466990000000001,-87.86327,289.9862,19.873260000000002
427.0,4.0,-10.233,-99.4763,362.4802,18.8609
427.0,4.0,-11.256300000000001,-109.42393,362.4802,20.746990000000004
428.0,0.0,-5.0655,-19.3399,-10.6333,17.2003
428.0,0.0,-5.572050000000001,-21.27389,-10.6333,18.92033
428.0,1.0,-1.2335,-39.9633,-21.2428,17.8445
428.0,1.0,-1.3568500000000001,-43.95963,-21.2428,19.628950000000003
428.0,2.0,11.4502,-58.8818,-31.8624,18.5346
428.0,2.0,12.595220000000001,-64.76998,-31.8624,20.388060000000003
428.0,3.0,32.3353,-73.158,-42.5028,19.2261
428.0,3.0,35.56883,-80.47380000000001,-42.5028,21.14871
428.0,4.0,59.7042,-80.2056,-53.1539,19.8545
428.0,4.0,65.67462,-88.22616000000001,-53.1539,21.83995
429.0,0.0,-12.7749,-15.3728,-52.7554,17.0038
429.0,0.0,-14.052390000000003,-16.91008,-52.7554,18.70418
429.0,1.0,-27.0717,-29.47,-105.4455,17.9346
429.0,1.0,-29.77887,-32.417,-105.4455,19.728060000000003
429.0,2.0,-42.7387,-42.1329,-158.2209,18.4785
429.0,2.0,-47.012570000000004,-46.34619,-158.2209,20.32635
429.0,3.0,-59.674,-53.2923,-210.9395,19.1657
429.0,3.0,-65.6414,-58.62153,-210.9395,21.08227
429.0,4.0,-77.8543,-62.7484,-263.6597,19.8313
429.0,4.0,-85.63973,-69.02324,-263.6597,21.81443
430.0,0.0,-12.2864,-15.7986,-80.4815,1.0033
430.0,0.0,-13.51504,-17.37846,-80.4815,1.10363
430.0,1.0,-25.5321,-30.79,-160.9377,1.8123
430.0,1.0,-28.085310000000003,-33.869,-160.9377,1.9935300000000002
430.0,2.0,-39.5886,-45.0305,-241.3778,2.4575
430.0,2.0,-43.54746,-49.533550000000005,-241.3778,2.70325
430.0,3.0,-54.5137,-58.5316,-321.8125,3.0708
430.0,3.0,-59.965070000000004,-64.38476,-321.8125,3.3778800000000007
430.0,4.0,-70.179,-71.2294,-402.3442,3.4964
430.0,4.0,-77.19690000000001,-78.35234,-402.3442,3.8460400000000003
431.0,0.0,-17.0333,10.5195,28.1939,2.1034
431.0,0.0,-18.73663,11.571450000000002,28.1939,2.3137400000000006
431.0,1.0,-33.5642,21.8408,56.4411,2.801
431.0,1.0,-36.92062,24.024880000000003,56.4411,3.0811000000000006
431.0,2.0,-49.5653,33.8478,84.6742,3.4244
431.0,2.0,-54.52183000000001,37.232580000000006,84.6742,3.76684
431.0,3.0,-64.9881,46.6297,112.9317,4.1177
431.0,3.0,-71.48691000000001,51.29267,112.9317,4.529470000000001
431.0,4.0,-79.8856,60.1815,141.1446,4.6606
431.0,4.0,-87.87416,66.19965,141.1446,5.12666
432.0,0.0,-5.8779,19.1274,13.9647,6.8892
432.0,0.0,-6.465690000000001,21.040140000000005,13.9647,7.57812
432.0,1.0,-10.8274,38.531,27.9601,7.3537
432.0,1.0,-11.910140000000002,42.384100000000004,27.9601,8.089070000000001
432.0,2.0,-14.7764,58.1607,41.877,8.1658
432.0,2.0,-16.254040000000003,63.97677,41.877,8.982380000000001
432.0,3.0,-17.8045,77.9929,55.836,8.7208
432.0,3.0,-19.584950000000003,85.79219000000002,55.836,9.592880000000001
432.0,4.0,-19.8818,98.0394,69.8251,9.4882
432.0,4.0,-21.869979999999998,107.84334000000001,69.8251,10.437020000000002
433.0,0.0,19.6791,-3.4502,-0.3568,14.8165
433.0,0.0,21.647009999999998,-3.7952200000000005,-0.3568,16.29815
433.0,1.0,39.7351,-4.8155,-0.7384,15.3305
433.0,1.0,43.70861000000001,-5.2970500000000005,-0.7384,16.863550000000004
433.0,2.0,59.838,-3.9785,-1.0791,16.1038
433.0,2.0,65.82180000000001,-4.37635,-1.0791,17.714180000000002
433.0,3.0,79.9817,-0.9884,-1.4548,16.4161
433.0,3.0,87.97987,-1.08724,-1.4548,18.05771
433.0,4.0,99.8984,4.119,-1.7881,17.3708
433.0,4.0,109.88824000000001,4.5309,-1.7881,19.10788
434.0,0.0,12.443,15.6598,21.01,13.3758
434.0,0.0,13.6873,17.22578,21.01,14.71338
434.0,1.0,26.4603,30.0272,41.9917,13.9195
434.0,1.0,29.106330000000003,33.029920000000004,41.9917,15.31145
434.0,2.0,41.9824,42.8761,63.0393,14.6756
434.0,2.0,46.180640000000004,47.16371,63.0393,16.14316
434.0,3.0,58.8854,54.162,84.0549,15.2218
434.0,3.0,64.77394,59.5782,84.0549,16.74398
434.0,4.0,77.0604,63.7446,105.0198,15.8884
434.0,4.0,84.76644,70.11906,105.0198,17.477240000000002
435.0,0.0,-19.9725,-1.3086,-49.4714,23.9056
435.0,0.0,-21.96975,-1.4394600000000002,-49.4714,26.29616
435.0,1.0,-39.8042,-3.537,-98.9747,24.5332
435.0,1.0,-43.784620000000004,-3.8907000000000003,-98.9747,26.986520000000002
435.0,2.0,-59.6164,-6.7244,-148.5205,25.2059
435.0,2.0,-65.57804,-7.396840000000001,-148.5205,27.726490000000002
435.0,3.0,-79.2653,-10.8348,-197.9931,25.6632
435.0,3.0,-87.19183,-11.918280000000001,-197.9931,28.22952
435.0,4.0,-98.7878,-15.8089,-247.5095,26.4083
435.0,4.0,-108.66658000000001,-17.38979,-247.5095,29.04913
436.0,0.0,19.7832,-2.5996,-35.0184,16.2781
436.0,0.0,21.76152,-2.8595600000000005,-35.0184,17.90591
436.0,1.0,39.8779,-3.2119,-70.009,16.8165
436.0,1.0,43.86569,-3.53309,-70.009,18.498150000000003
436.0,2.0,59.9657,-1.8724,-105.0555,17.6942
436.0,2.0,65.96227,-2.0596400000000004,-105.0555,19.46362
436.0,3.0,80.018,1.4031,-140.0551,18.4324
436.0,3.0,88.0198,1.5434100000000002,-140.0551,20.275640000000003
436.0,4.0,99.7856,6.646,-175.0862,18.8611
436.0,4.0,109.76416000000002,7.310600000000001,-175.0862,20.747210000000003
437.0,0.0,-9.0418,17.82,37.9547,19.66
437.0,0.0,-9.94598,19.602,37.9547,21.626
437.0,1.0,-17.1013,36.1599,75.907,20.3009
437.0,1.0,-18.81143,39.775890000000004,75.907,22.33099
437.0,2.0,-24.241,54.8743,113.8528,20.9719
437.0,2.0,-26.665100000000002,60.36173,113.8528,23.069090000000003
437.0,3.0,-30.3571,73.9724,151.7665,21.6697
437.0,3.0,-33.392810000000004,81.36964,151.7665,23.83667
437.0,4.0,-35.4693,93.5219,189.7333,22.3547
437.0,4.0,-39.01623,102.87409000000001,189.7333,24.590170000000004
438.0,0.0,9.9783,-17.3396,-53.0948,4.9581
438.0,0.0,10.976130000000001,-19.073560000000004,-53.0948,5.4539100000000005
438.0,1.0,19.0755,-35.1487,-106.127,5.7415
438.0,1.0,20.983050000000002,-38.66357,-106.127,6.315650000000001
438.0,2.0,27.2686,-53.4306,-159.1494,6.2676
438.0,2.0,29.99546,-58.77366,-159.1494,6.894360000000001
438.0,3.0,34.534,-72.1871,-212.2348,7.0375
438.0,3.0,37.9874,-79.40581,-212.2348,7.74125
438.0,4.0,40.7626,-91.2943,-265.2638,7.6318
438.0,4.0,44.838860000000004,-100.42373000000002,-265.2638,8.39498
439.0,0.0,6.4035,-18.9415,64.5218,17.9212
439.0,0.0,7.043850000000001,-20.835650000000005,64.5218,19.71332
439.0,1.0,13.7469,-37.5585,128.9817,18.4811
439.0,1.0,15.121590000000001,-41.314350000000005,128.9817,20.329210000000003
439.0,2.0,22.0097,-55.7984,193.5395,18.9712
439.0,2.0,24.21067,-61.378240000000005,193.5395,20.86832
439.0,3.0,31.1548,-73.6755,258.0252,19.8432
439.0,3.0,34.27028000000001,-81.04305000000001,258.0252,21.82752
439.0,4.0,41.2335,-91.0994,322.52,20.5131
439.0,4.0,45.35685,-100.20934000000001,322.52,22.564410000000002
440.0,0.0,6.3835,18.9352,-1.5026,17.5993
440.0,0.0,7.021850000000001,20.82872,-1.5026,19.35923
440.0,1.0,11.9652,38.1876,-2.9572,18.1551
440.0,1.0,13.16172,42.00636000000001,-2.9572,19.970610000000004
440.0,2.0,16.5643,57.644,-4.3913,18.9589
440.0,2.0,18.22073,63.4084,-4.3913,20.85479
440.0,3.0,20.3594,77.3423,-5.8127,19.7096
440.0,3.0,22.395340000000004,85.07653,-5.8127,21.68056
440.0,4.0,23.1704,97.2858,-7.3488,20.0475
440.0,4.0,25.487440000000003,107.01438,-7.3488,22.05225
441.0,0.0,-13.8586,-14.424,-119.3904,9.9605
441.0,0.0,-15.24446,-15.8664,-119.3904,10.95655
441.0,1.0,-26.5744,-29.8844,-238.808,10.655
441.0,1.0,-29.231840000000002,-32.872840000000004,-238.808,11.7205
441.0,2.0,-38.1352,-46.3889,-358.1735,11.1523
441.0,2.0,-41.94872,-51.02779,-358.1735,12.26753
441.0,3.0,-48.3289,-63.763,-477.5452,11.8526
441.0,3.0,-53.16179,-70.1393,-477.5452,13.037860000000002
441.0,4.0,-57.1974,-82.0004,-596.955,12.4788
441.0,4.0,-62.91714000000001,-90.20044,-596.955,13.72668
442.0,0.0,14.3094,13.9996,6.2797,9.5439
442.0,0.0,15.740340000000002,15.399560000000001,6.2797,10.49829
442.0,1.0,33.8947,21.1706,12.4755,10.1022
442.0,1.0,37.28417,23.287660000000002,12.4755,11.11242
442.0,2.0,56.4772,20.2037,18.7453,10.7822
442.0,2.0,62.12492000000001,22.224070000000005,18.7453,11.860420000000001
442.0,3.0,79.3686,10.1932,24.9461,11.363
442.0,3.0,87.30546000000001,11.21252,24.9461,12.4993
442.0,4.0,99.6206,-8.7036,31.2089,12.092
442.0,4.0,109.58266,-9.573960000000001,31.2089,13.301200000000001
443.0,0.0,13.0649,15.1298,52.0301,24.5983
443.0,0.0,14.371390000000002,16.642780000000002,52.0301,27.058130000000002
443.0,1.0,25.3937,30.8936,104.0845,25.1638
443.0,1.0,27.93307,33.98296,104.0845,27.68018
443.0,2.0,36.9382,47.2532,156.0992,25.8672
443.0,2.0,40.632020000000004,51.97852,156.0992,28.453920000000004
443.0,3.0,47.7127,64.2092,208.1582,26.5821
443.0,3.0,52.48397,70.63012,208.1582,29.240310000000004
443.0,4.0,57.6552,81.6839,260.1865,27.1713
443.0,4.0,63.42072,89.85229,260.1865,29.88843
444.0,0.0,19.595,4.0464,107.9513,16.7847
444.0,0.0,21.5545,4.451040000000001,107.9513,18.46317
444.0,1.0,38.807,9.6523,215.9658,17.3411
444.0,1.0,42.68770000000001,10.61753,215.9658,19.075210000000002
444.0,2.0,57.62,16.7876,323.9192,17.9678
444.0,2.0,63.382000000000005,18.46636,323.9192,19.764580000000002
444.0,3.0,75.8492,25.4514,431.9017,18.4205
444.0,3.0,83.43412000000001,27.996540000000003,431.9017,20.26255
444.0,4.0,93.4609,35.5613,539.8697,19.2869
444.0,4.0,102.80699,39.117430000000006,539.8697,21.215590000000002
445.0,0.0,14.8825,-13.3349,-14.0139,6.464
445.0,0.0,16.37075,-14.66839,-14.0139,7.110400000000001
445.0,1.0,30.4739,-25.8624,-28.0054,7.1256
445.0,1.0,33.52129,-28.448640000000005,-28.0054,7.838160000000001
445.0,2.0,46.9471,-37.3852,-42.0423,7.8541
445.0,2.0,51.64181,-41.12372,-42.0423,8.639510000000001
445.0,3.0,64.0883,-47.874,-56.0609,8.6248
445.0,3.0,70.49713000000001,-52.66140000000001,-56.0609,9.487280000000002
445.0,4.0,81.8906,-57.3422,-70.0441,9.1978
445.0,4.0,90.07966000000002,-63.076420000000006,-70.0441,10.117580000000002
446.0,0.0,-4.3089,19.5636,-2.584,10.3527
446.0,0.0,-4.739790000000001,21.51996,-2.584,11.387970000000001
446.0,1.0,-6.3989,39.5091,-5.1482,11.1078
446.0,1.0,-7.0387900000000005,43.46001,-5.1482,12.21858
446.0,2.0,-6.2597,59.6418,-7.7815,11.6836
446.0,2.0,-6.88567,65.60598,-7.7815,12.851960000000002
446.0,3.0,-3.8223,79.9149,-10.397,12.0981
446.0,3.0,-4.20453,87.90639000000002,-10.397,13.307910000000001
446.0,4.0,0.8494,100.0487,-12.9599,12.9855
446.0,4.0,0.9343400000000002,110.05357000000001,-12.9599,14.28405
447.0,0.0,-19.2806,5.2682,-3.5718,1.9355
447.0,0.0,-21.208660000000002,5.795020000000001,-3.5718,2.1290500000000003
447.0,1.0,-38.9855,8.8817,-7.1349,2.3308
447.0,1.0,-42.88405,9.769870000000001,-7.1349,2.56388
447.0,2.0,-59.0463,10.7098,-10.6667,3.3537
447.0,2.0,-64.95093000000001,11.78078,-10.6667,3.68907
447.0,3.0,-79.2813,10.8163,-14.2141,3.9932
447.0,3.0,-87.20943000000001,11.89793,-14.2141,4.39252
447.0,4.0,-99.6023,9.1387,-17.7558,4.5176
447.0,4.0,-109.56253000000001,10.052570000000001,-17.7558,4.96936
448.0,0.0,19.3735,4.8192,30.2137,15.7099
448.0,0.0,21.310850000000002,5.301120000000001,30.2137,17.28089
448.0,1.0,39.897,2.8489,60.4939,16.4496
448.0,1.0,43.886700000000005,3.1337900000000003,60.4939,18.09456
448.0,2.0,59.6904,-6.0637,90.775,17.0739
448.0,2.0,65.65944,-6.670070000000001,90.775,18.78129
448.0,3.0,77.0004,-21.6063,120.9969,17.6247
448.0,3.0,84.70044,-23.766930000000002,120.9969,19.38717
448.0,4.0,90.2441,-43.1226,151.2843,18.5178
448.0,4.0,99.26851,-47.43486,151.2843,20.369580000000003
449.0,0.0,19.737,-3.2617,-26.3846,7.0099
449.0,0.0,21.7107,-3.58787,-26.3846,7.710890000000001
449.0,1.0,39.2079,-7.7164,-52.7305,7.7978
449.0,1.0,43.128690000000006,-8.488040000000002,-52.7305,8.577580000000001
449.0,2.0,58.4605,-13.3196,-79.0995,8.4692
449.0,2.0,64.30655000000002,-14.65156,-79.0995,9.316120000000002
449.0,3.0,77.4119,-20.1419,-105.4571,9.2364
449.0,3.0,85.15309,-22.156090000000003,-105.4571,10.16004
449.0,4.0,95.9698,-28.1358,-131.7843,9.9258
449.0,4.0,105.56678000000001,-30.94938,-131.7843,10.91838
450.0,0.0,12.2097,15.8243,-17.1424,18.9074
450.0,0.0,13.430670000000001,17.40673,-17.1424,20.79814
450.0,1.0,23.4123,32.4285,-34.284,19.4804
450.0,1.0,25.75353,35.671350000000004,-34.284,21.428440000000002
450.0,2.0,33.4636,49.8002,-51.409,20.2689
450.0,2.0,36.809960000000004,54.78022,-51.409,22.29579
450.0,3.0,42.3977,67.7933,-68.572,20.9935
450.0,3.0,46.63747000000001,74.57263,-68.572,23.092850000000002
450.0,4.0,50.2058,86.504,-85.7013,21.6203
450.0,4.0,55.226380000000006,95.15440000000001,-85.7013,23.78233
451.0,0.0,-17.6162,-9.5058,2.8741,16.6145
451.0,0.0,-19.37782,-10.456380000000001,2.8741,18.27595
451.0,1.0,-39.04,-8.8296,5.7847,17.2901
451.0,1.0,-42.944,-9.71256,5.7847,19.01911
451.0,2.0,-59.9177,3.0398,8.692,17.8883
451.0,2.0,-65.90947000000001,3.34378,8.692,19.677130000000002
451.0,3.0,-75.857,25.411,11.5589,18.5152
451.0,3.0,-83.4427,27.952100000000005,11.5589,20.36672
451.0,4.0,-82.7383,56.0977,14.4631,19.1999
451.0,4.0,-91.01213,61.70747000000001,14.4631,21.11989
452.0,0.0,8.553,18.0637,103.2207,24.4972
452.0,0.0,9.408300000000002,19.870070000000002,103.2207,26.946920000000002
452.0,1.0,19.0239,35.1875,206.4016,25.0068
452.0,1.0,20.92629,38.706250000000004,206.4016,27.50748
452.0,2.0,31.3066,51.1728,309.6504,25.7337
452.0,2.0,34.43726,56.29008000000001,309.6504,28.30707
452.0,3.0,45.4186,65.8628,412.8639,26.4093
452.0,3.0,49.960460000000005,72.44908,412.8639,29.050230000000003
452.0,4.0,61.1257,79.1442,516.1015,27.0015
452.0,4.0,67.23827000000001,87.05862,516.1015,29.70165
453.0,0.0,17.002,10.5672,-24.9648,16.2731
453.0,0.0,18.7022,11.62392,-24.9648,17.90041
453.0,1.0,34.9488,19.4146,-49.9643,16.887
453.0,1.0,38.44368,21.356060000000003,-49.9643,18.5757
453.0,2.0,53.8329,26.5067,-74.8863,17.3719
453.0,2.0,59.216190000000005,29.15737,-74.8863,19.109090000000002
453.0,3.0,73.4133,31.757,-99.8498,18.1807
453.0,3.0,80.75463000000002,34.932700000000004,-99.8498,19.998770000000004
453.0,4.0,93.6285,35.1264,-124.8055,18.9169
453.0,4.0,102.99135000000001,38.63904,-124.8055,20.80859
454.0,0.0,-19.9892,0.2617,-18.2548,24.4984
454.0,0.0,-21.988120000000002,0.28787,-18.2548,26.948240000000002
454.0,1.0,-39.9342,-2.3837,-36.4507,25.0072
454.0,1.0,-43.92762,-2.6220700000000003,-36.4507,27.507920000000002
454.0,2.0,-59.4909,-7.8222,-54.7236,25.7654
454.0,2.0,-65.43999000000001,-8.604420000000001,-54.7236,28.34194
454.0,3.0,-78.3987,-16.1604,-72.9142,26.5073
454.0,3.0,-86.23857000000001,-17.77644,-72.9142,29.158030000000004
454.0,4.0,-96.2621,-27.151,-91.2217,27.066
454.0,4.0,-105.88831000000002,-29.866100000000003,-91.2217,29.7726
455.0,0.0,-10.7446,16.9058,40.4799,1.5618
455.0,0.0,-11.81906,18.59638,40.4799,1.7179800000000003
455.0,1.0,-26.7689,29.6741,80.9191,2.2436
455.0,1.0,-29.445790000000002,32.641510000000004,80.9191,2.46796
455.0,2.0,-47.0709,37.196,121.4181,3.106
455.0,2.0,-51.77799,40.9156,121.4181,3.4166000000000003
455.0,3.0,-70.1597,38.4028,161.8763,3.4885
455.0,3.0,-77.17567000000001,42.24308,161.8763,3.8373500000000003
455.0,4.0,-94.4953,32.7546,202.2961,4.5417
455.0,4.0,-103.94483000000001,36.030060000000006,202.2961,4.99587
456.0,0.0,10.184,-17.2088,17.0071,25.2918
456.0,0.0,11.2024,-18.92968,17.0071,27.820980000000002
456.0,1.0,22.1127,-33.3484,34.0674,26.1077
456.0,1.0,24.323970000000003,-36.68324,34.0674,28.718470000000003
456.0,2.0,35.6272,-48.3196,51.1294,26.6648
456.0,2.0,39.18992000000001,-53.15156,51.1294,29.331280000000003
456.0,3.0,50.6649,-61.9589,68.1208,27.3009
